Household Key,Length Of Residence,Number of Roadside calss for Year 1,Number of Roadside calss for Year 2,Number of Roadside calss for Year 3,Roadside Member Cost for Year 1,Roadside Member Cost for Year 2,Roadside Member Cost for Year 3,Member Tenure Years,Years to Cancelled Status,Basic Cost,Calculated Tow Miles,Plus Cost,Premier Cost,Total Cost,Total Number of Roadside Calls,Total Roadside Member Cost,Email Available,Age,Years from most recent Membership Expiration,Years from Join Date,Purchased Product 1,Purchased Product 2,Purchased Product 3,Purchased Product 4,Purchased Product 5,Purchased Product 6,Purchased Product 7,Purchased Product 8,Mail Responder,Home Owner,Opt-Out - Publication,Cash Call,Fleet Indicator,Total Number of Purchased Products,Household Purchased Product,Email Correspondent,Home Renter,No Home Ownership Info,City,Number of Children,Annual Income,Education,Annual Credit Possible,Member Status,Member Type,Renew Method,Motorcycle Indicator,AAA Service Necessity Due Problem 1,AAA Club 1,Vehicle Manufacturer Name 1,AAA Service Necessity Due Problem 2,Vehicle Manufacturer Name 2,AAA Club 2,Number of Members per Household Key,Frequency of use of Roadside Services,Household have used the Roadside Services,Household Group Label,Household Purchase Product Probability,Household Roadside Usage Probability
59633350,150.0,0,10,20,0.0,325.0,1177.0,680,242,489.0,0.0,0.0,0.0,489.0,30,1502.0,1,94,0,69,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,1,0,0,WEST WARWICK,0,74500.0,Some College,724500.0,ACTIVE,Associate,AUTO RENEW,0,Battery Service,AAA Northeast,HONDA,Tow,TOYOTA,,6,30,1,0,0.9970301681869336,0.9999995093629659
59782370,130.0,10,0,0,5885.0,0.0,0.0,95,42,5885.0,0.0,0.0,0.0,5885.0,10,5885.0,0,73,7,10,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0,0,CUMBERLAND,1,9999.0,High School,724500.0,CANCELLED,Primary,NOTICE,0,Battery Service,AAA Northeast,TOYOTA,,,,2,10,1,0,0.9970301681869336,0.8689005167990185
59802450,150.0,0,10,20,0.0,305.0,595.0,388,327,287.5,70.0,0.0,0.0,287.5,30,900.0,1,90,6,40,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0,0,PROVIDENCE,0,24500.0,High School,574500.0,ACTIVE,Primary,NOTICE,0,Battery Service,AAA Northeast,HONDA,Lockout,,,8,30,1,0,0.9970301681869336,0.9999995093629659
59813130,102.74615856,10,15,0,4546.25,795.0,0.0,175,156,530.0,0.0,0.0,0.0,530.0,25,5341.25,0,74,2,18,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,NORTH SCITUATE,2,124500.0,Some College,774500.0,CANCELLED,Associate,NOTICE,0,Tow,AAA Northeast,GMC,,,,4,25,1,2,0.010776946398076566,0.9999742500045554
59828700,50.0,0,0,0,0.0,0.0,0.0,480,242,530.0,0.0,0.0,0.0,530.0,0,0.0,1,69,0,49,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,RUMFORD,0,9999.0,Unknown,499999.0,CANCELLED,Primary,NOTICE,0,Battery Service,AAA Northeast,HONDA,Jump Start,,,1,0,0,1,0.010776946398076566,0.18545711807362958
59897970,150.0,18,37,18,1046.2222222222222,2136.3333333333335,9942.222222222223,481,110,2204.4444444444443,16.555555555555557,0.0,0.0,2213.3333333333335,73,13124.777777777777,1,74,2,49,1,0,0,0,1,0,1,0,1,1,1,0,1,3,1,1,0,0,BARRINGTON,1,124500.0,High School,674500.0,ACTIVE,Associate,AUTO RENEW,0,Battery Service,AAA Northeast,HONDA,Flat Tire,HYUNDAI,,10,73,1,0,0.9999999976814657,0.9999999999999996
59922360,70.0,10,0,0,530.0,0.0,0.0,325,227,0.0,0.0,0.0,0.0,0.0,10,530.0,0,95,10,34,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,NORTH SMITHFIELD,0,94500.0,High School,774500.0,CANCELLED,Primary,NOTICE,0,Battery Service,AAA Northeast,CHEVROLET,Flat Tire,,,2,10,1,4,0.010776946398076566,0.8689005167990185
59927500,75.07339553937187,0,5,0,0.0,2942.5,0.0,400,270,3207.5,75.0,180.0,0.0,3387.5,5,2942.5,1,74,7,41,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,EXETER,2,187000.0,Completed College,774500.0,ACTIVE,Associate,NOTICE,0,Tow,AAA Northeast,JEEP,,,,3,5,1,2,0.010776946398076566,0.8041005280708815
60407980,130.0,0,6,5,0.0,2239.5454545454545,274.09090909090907,326,242,829.0,24.2,0.0,0.0,834.0,11,2513.6363636363635,1,63,0,34,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,1,0,0,CRANSTON,0,64500.0,Unknown,724500.0,ACTIVE,Primary,NOTICE,0,Jump Start,AAA Northeast,FORD,,,,11,11,1,0,0.9970301681869336,0.9895058309131843
60411720,70.0,0,0,0,0.0,0.0,0.0,560,242,530.0,15.0,0.0,0.0,530.0,0,0.0,1,87,0,57,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,NARRAGANSETT,1,250000.0,Graduated School,674500.0,ACTIVE,Associate,AUTO RENEW,0,Tow,AAA Northeast,MAZDA,,,,2,0,0,2,0.010776946398076566,0.18545711807362958
60413170,45.0,7,0,0,3923.3333333333335,0.0,0.0,475,96,3072.5,15.0,0.0,0.0,3112.5,7,3923.3333333333335,0,69,5,48,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,WESTERLY,0,124500.0,High School,774500.0,ACTIVE,Associate,NOTICE,1,Tow,AAA Northeast,CHEVROLET,,,,4,7,1,2,0.010776946398076566,0.7068117595095263
60415720,150.0,7,0,20,3923.3333333333335,0.0,1060.0,280,410,3207.5,30.0,0.0,0.0,3207.5,27,4983.333333333334,1,79,2,29,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,PROVIDENCE,0,250000.0,Some College,800000.0,ACTIVE,Primary,NOTICE,0,Flat Tire,AAA Northeast,CHEVROLET,Tow,,,4,27,1,4,0.010776946398076566,0.9999849401242149
60428380,150.0,0,0,3,0.0,0.0,1961.6666666666667,303,242,0.0,0.0,0.0,0.0,0.0,3,1961.6666666666667,1,77,0,31,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,NORTH STONINGTON,0,9999.0,Unknown,499999.0,CANCELLED,Associate,NOTICE,0,Tow,AAA Northeast,VOLKSWAGEN,"Unleaded, Out of Gas",,,3,3,1,1,0.9941377887138593,0.5134276236331733
60431040,112.0,0,0,0,0.0,0.0,0.0,270,139,0.0,0.0,0.0,0.0,0.0,0,0.0,1,53,5,28,0,1,0,0,0,0,1,1,1,1,1,1,1,3,1,1,0,0,EAST PROVIDENCE,0,74500.0,Some College,624500.0,ACTIVE,Primary,NOTICE,0,No record for the last three years,No record for the last three years,No record for the last three years,,,,5,0,0,3,0.9999999999789586,0.18545711807362958
60893370,110.0,2,2,0,75.0,78.75,0.0,312,260,0.0,0.0,0.0,0.0,0.0,4,153.75,1,53,5,32,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,HARRISVILLE,0,94500.0,Unknown,724500.0,ACTIVE,Associate,NOTICE,1,Battery Service,AAA Northeast,CHEVROLET,Flat Tire,JEEP,,6,4,1,2,0.010776946398076566,0.5869042176328736
60913570,130.0,0,0,7,0.0,0.0,2012.3333333333333,320,242,280.0,0.0,0.0,0.0,280.0,7,2012.3333333333333,1,71,0,33,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,CRANSTON,0,74500.0,Unknown,674500.0,ACTIVE,Associate,NOTICE,0,Battery Service,AAA Northeast,CADILLAC,,INFINITI,,3,7,1,2,0.010776946398076566,0.8907500820528276
61085560,150.0,0,0,3,0.0,0.0,91.66666666666667,353,171,270.0,30.0,0.0,0.0,270.0,3,91.66666666666667,1,66,1,36,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,WARWICK,0,124500.0,Some College,774500.0,ACTIVE,Primary,AUTO RENEW,0,Flat Tire,AAA Northeast,FORD,,GMC,,3,3,1,0,0.9941377887138593,0.5134276236331733
61159860,105.0,7,10,3,260.6666666666667,2354.0,176.66666666666666,330,242,1403.5,10.0,0.0,0.0,1403.5,20,2791.333333333333,1,56,0,34,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,WAKEFIELD,0,124500.0,Unknown,724500.0,ACTIVE,Primary,NOTICE,0,Tow,AAA Northeast,MERCEDES-BENZ,,,,9,20,1,0,0.9941377887138593,0.9997246875103564
61162930,150.0,0,5,5,0.0,2942.5,2942.5,560,242,0.0,0.0,0.0,0.0,0.0,10,5885.0,0,83,0,57,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0,0,WARWICK,1,94500.0,Some College,800000.0,ACTIVE,Primary,AUTO RENEW,0,Battery Service,AAA Northeast,HYUNDAI,,,,2,10,1,0,0.9970301681869336,0.981439790797646
61166720,130.0,0,30,7,0.0,2652.8571428571427,378.57142857142856,381,242,530.0,3.3333333333333335,0.0,0.0,530.0,37,3031.428571428571,1,68,0,39,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,MIDDLETOWN,0,9999.0,Unknown,499999.0,ACTIVE,Primary,NOTICE,0,Jump Start,AAA Northeast,CHRYSLER,,,,7,37,1,1,0.010776946398076566,0.9999999964274355
61170340,105.03705498171362,0,0,0,0.0,0.0,0.0,310,242,530.0,0.0,0.0,0.0,530.0,0,0.0,1,74,0,32,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,WARWICK,0,14500.0,High School,774500.0,ACTIVE,Primary,NOTICE,1,Battery Service,AAA Northeast,CHEVROLET,Jump Start,,,2,0,0,4,0.010776946398076566,0.18545711807362958
61170700,150.0,0,10,40,0.0,5885.0,2120.0,200,120,1422.5,23.333333333333332,0.0,0.0,1422.5,50,8005.0,1,73,5,21,0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,CRANSTON,0,94500.0,Completed College,774500.0,ACTIVE,Primary,NOTICE,1,Battery Service,AAA Northeast,TOYOTA,,,,11,50,1,0,0.9900076122585038,0.9999999999821867
61170780,97.74896649921988,8,10,8,4904.166666666667,4992.5,441.6666666666667,252,438,1422.5,0.0,0.0,0.0,1655.8333333333333,26,10338.333333333334,1,74,0,26,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,PROVIDENCE,0,94500.0,Completed College,774500.0,ACTIVE,Primary,NOTICE,1,Battery Service,AAA Northeast,TOYOTA,,,,6,26,1,4,0.010776946398076566,0.9999847408196838
61171040,150.0,0,0,0,0.0,0.0,0.0,460,242,0.0,0.0,0.0,0.0,0.0,0,0.0,0,86,0,47,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,CRANSTON,0,14500.0,High School,774500.0,ACTIVE,Associate,NOTICE,0,Battery Service,AAA Northeast,TOYOTA,,,,1,0,0,2,0.010776946398076566,0.18545711807362958
61172400,80.0,0,0,0,0.0,0.0,0.0,490,242,530.0,40.0,0.0,0.0,530.0,0,0.0,0,91,0,50,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0,0,CRANSTON,0,124500.0,High School,774500.0,ACTIVE,Primary,NOTICE,1,Flat Tire,AAA Northeast,HONDA,,,,3,0,0,0,0.9970301681869336,0.18545711807362958
61175900,10.0,0,30,10,0.0,2677.0,530.0,300,242,3207.5,10.0,0.0,0.0,3207.5,40,3207.0,0,75,0,31,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,BRISTOL,0,94500.0,Some College,574500.0,ACTIVE,Associate,NOTICE,1,Flat Tire,AAA Northeast,TOYOTA,,,,2,40,1,2,0.010776946398076566,0.9999999992291357
61196920,150.0,8,12,28,460.0,706.2,3118.0,450,342,2672.0,10.0,18.0,0.0,2690.0,48,4284.2,0,77,4,46,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,JAMESTOWN,0,9999.0,Unknown,499999.0,CANCELLED,Primary,NOTICE,0,Flat Tire,AAA Northeast,CHRYSLER,,,,6,48,1,1,0.010776946398076566,0.9999999998257616
61296040,130.0,0,0,0,0.0,0.0,0.0,470,242,530.0,110.0,0.0,0.0,530.0,0,0.0,1,81,0,48,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,WARWICK,1,94500.0,Unknown,724500.0,ACTIVE,Primary,NOTICE,0,Battery Service,AAA Northeast,FORD,,,,1,0,0,4,0.010776946398076566,0.18545711807362958
61390490,150.0,0,8,26,0.0,4904.166666666667,1369.1666666666667,410,242,976.25,22.5,0.0,0.0,976.25,34,6273.333333333334,1,54,0,42,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,CRANSTON,1,250000.0,High School,800000.0,ACTIVE,Associate,AUTO RENEW,0,No record for the last three years,No record for the last three years,No record for the last three years,,,,12,34,1,3,0.9941377887138593,0.9999999273668192
61619460,175.0,0,0,8,0.0,0.0,397.5,410,385,353.3333333333333,0.0,0.0,0.0,353.3333333333333,8,397.5,1,94,2,42,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,WARWICK,0,94500.0,Unknown,774500.0,CANCELLED,Associate,NOTICE,0,No record for the last three years,No record for the last three years,No record for the last three years,,,,4,8,1,3,0.010776946398076566,0.931476959852972
61641240,150.0,3,3,0,2936.0,937.6666666666666,0.0,257,160,530.0,50.0,120.0,0.0,650.0,6,3873.6666666666665,1,62,1,27,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,1,0,0,PASCOAG,1,94500.0,Unknown,774500.0,ACTIVE,Associate,NOTICE,0,Lockout,AAA Northeast,SUBARU,Tow,,,3,6,1,0,0.9970301681869336,0.7801730174327477
61657140,150.0,0,0,10,0.0,0.0,7215.0,295,151,530.0,0.0,0.0,0.0,530.0,10,7215.0,1,37,2,30,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,CRANSTON,0,9999.0,Unknown,499999.0,ACTIVE,Associate,NOTICE,0,Tow,AAA Northeast,PONTIAC,,TOYOTA,,4,10,1,1,0.010776946398076566,0.9742178515793392
61940070,150.0,0,0,0,0.0,0.0,0.0,490,242,530.0,40.0,0.0,0.0,530.0,0,0.0,0,78,0,50,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,EAST PROVIDENCE,0,24500.0,Some College,674500.0,ACTIVE,Primary,NOTICE,0,Flat Tire,AAA Northeast,HYUNDAI,,,,1,0,0,4,0.010776946398076566,0.18545711807362958
61940950,107.0,0,0,1,0.0,0.0,39.375,272,166,490.0,3.3333333333333335,0.0,0.0,490.0,1,39.375,1,56,3,28,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,WARWICK,0,9999.0,Unknown,499999.0,CANCELLED,Primary,NOTICE,0,Tow,AAA Northeast,GEO,,,,10,1,1,1,0.9900076122585038,0.2751540975355348
61945630,80.0,10,0,8,5885.0,0.0,397.5,277,78,3207.5,15.0,0.0,0.0,3207.5,18,6282.5,1,78,6,29,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,WARWICK,2,187000.0,Some College,774500.0,ACTIVE,Associate,NOTICE,0,Battery Service,AAA Northeast,TOYOTA,,,,6,18,1,0,0.9941377887138593,0.9974792553370173
61956460,150.0,0,5,8,0.0,14109.5,6259.3,231,203,441.6666666666667,0.0,0.0,0.0,441.6666666666667,13,20368.8,1,44,0,24,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,WARWICK,0,9999.0,Unknown,499999.0,PENDING,Primary,NOTICE,1,Battery Service,AAA Northeast,CHEVROLET,,,,10,13,1,1,0.010776946398076566,0.9959360493048897
61973410,80.0,0,10,0,0.0,5885.0,0.0,390,201,0.0,0.0,0.0,0.0,0.0,10,5885.0,1,79,11,40,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,NORTH PROVIDENCE,0,9999.0,Some College,774500.0,ACTIVE,Primary,NOTICE,0,Battery Service,AAA Northeast,PONTIAC,Tow,,,3,10,1,4,0.010776946398076566,0.9866664513031345
61983060,100.0,0,0,0,0.0,0.0,0.0,225,175,0.0,0.0,0.0,0.0,0.0,0,0.0,0,76,5,24,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,PORTSMOUTH,0,9999.0,Unknown,499999.0,CANCELLED,Primary,NOTICE,0,Flat Tire,AAA Northeast,VOLKSWAGEN,Tow,,,4,0,0,1,0.010776946398076566,0.18545711807362958
62098760,91.09285606939562,0,8,3,0.0,4904.166666666667,155.83333333333334,211,256,530.0,0.0,0.0,0.0,530.0,11,5060.0,1,74,3,22,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,RIVERSIDE,3,94500.0,Some College,674500.0,ACTIVE,Associate,NOTICE,0,Flat Tire,AAA Northeast,NISSAN,,,,8,11,1,2,0.010776946398076566,0.9908136255515113
62154230,100.0,20,10,0,10043.0,5885.0,0.0,367,446,3207.5,75.0,0.0,0.0,3207.5,30,15928.0,1,64,2,38,0,0,0,0,1,0,0,1,1,1,1,0,1,2,1,1,0,0,NORTH KINGSTOWN,1,94500.0,Some College,774500.0,ACTIVE,Primary,NOTICE,1,Battery Service,AAA Northeast,HONDA,,,,3,30,1,0,0.9999709963405663,0.9999840526171667
62274270,100.0,0,0,5,0.0,0.0,265.0,270,242,0.0,0.0,0.0,0.0,0.0,5,265.0,1,81,0,28,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0,0,WARWICK,0,94500.0,Some College,774500.0,ACTIVE,Associate,AUTO RENEW,0,Tow,AAA Northeast,INFINITI,,,,2,5,1,0,0.9970301681869336,0.7457504217759682
62417310,150.0,0,0,0,0.0,0.0,0.0,430,264,0.0,0.0,0.0,0.0,0.0,0,0.0,0,90,2,44,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,PORTSMOUTH,1,94500.0,Some College,774500.0,CANCELLED,Primary,NOTICE,0,Flat Tire,AAA Northeast,BUICK,Tow,,,3,0,0,4,0.010776946398076566,0.18545711807362958
62546220,150.0,0,0,5,0.0,0.0,147.5,390,351,0.0,0.0,0.0,0.0,0.0,5,147.5,0,89,4,40,0,0,0,0,0,0,1,1,1,1,1,0,1,2,1,1,0,0,EAST PROVIDENCE,0,94500.0,High School,674500.0,ACTIVE,Primary,NOTICE,1,Lockout,AAA Northeast,TOYOTA,,,,2,5,1,0,0.9999998086449837,0.7457504217759682
62550810,150.0,0,0,10,0.0,0.0,325.0,470,242,325.0,0.0,0.0,0.0,325.0,10,325.0,0,79,0,48,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,WESTERLY,0,24500.0,High School,674500.0,ACTIVE,Primary,NOTICE,0,Tow,AAA Northeast,CHEVROLET,,,,1,10,1,4,0.010776946398076566,0.9742178515793392
62619030,60.0,0,7,0,0.0,3923.3333333333335,0.0,360,242,2315.0,33.333333333333336,0.0,0.0,2315.0,7,3923.3333333333335,1,90,0,37,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,WARWICK,1,64500.0,Some College,774500.0,ACTIVE,Primary,NOTICE,0,No record for the last three years,No record for the last three years,No record for the last three years,,,,3,7,1,3,0.010776946398076566,0.9288325609242207
62629380,92.0,0,10,0,0.0,315.0,0.0,246,185,323.125,20.0,0.0,0.0,323.125,10,315.0,1,65,2,26,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,PAWTUCKET,0,44500.0,High School,774500.0,ACTIVE,Primary,NOTICE,0,Flat Tire,AAA Northeast,PONTIAC,,,,10,10,1,4,0.010776946398076566,0.9866664513031345
62713630,80.0,3,0,0,100.0,0.0,0.0,304,59,1606.5,0.0,0.0,0.0,1606.5,3,100.0,0,85,4,31,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,RIVERSIDE,0,44500.0,High School,674500.0,ACTIVE,Primary,NOTICE,0,Lockout,AAA Northeast,FORD,,PONTIAC,,5,3,1,4,0.010776946398076566,0.38497590090762557
62717060,130.0,0,0,13,0.0,0.0,553.3333333333334,568,485,415.0,0.0,0.0,0.0,415.0,13,553.3333333333334,1,84,4,58,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,WARWICK,0,9999.0,Unknown,499999.0,ACTIVE,Associate,NOTICE,0,Flat Tire,AAA Northeast,MERCURY,,NISSAN,,4,13,1,1,0.010776946398076566,0.9943220981004142
62737140,150.0,0,10,0,0.0,1338.5,0.0,500,242,530.0,0.0,0.0,0.0,530.0,10,1338.5,1,81,0,51,0,1,0,0,0,0,0,1,1,1,1,1,1,2,1,1,0,0,CRANSTON,0,187000.0,High School,774500.0,ACTIVE,Primary,NOTICE,0,No record for the last three years,No record for the last three years,No record for the last three years,,,,2,10,1,3,0.9999993515942743,0.9866664513031345
62745680,80.0,0,0,0,0.0,0.0,0.0,490,242,0.0,0.0,0.0,0.0,0.0,0,0.0,1,71,0,50,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,CRANSTON,0,94500.0,Completed College,800000.0,ACTIVE,Associate,NOTICE,0,Tow,AAA Northeast,MAZDA,,,,1,0,0,2,0.010776946398076566,0.18545711807362958
62746420,150.0,0,0,0,0.0,0.0,0.0,320,48,0.0,0.0,0.0,0.0,0.0,0,0.0,0,71,4,33,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,0,0,HOPE,0,94500.0,Unknown,499999.0,ACTIVE,Primary,NOTICE,0,Flat Tire,AAA Northeast,CADILLAC,,,,2,0,0,0,0.9941377887138593,0.18545711807362958
62770540,150.0,0,20,0,0.0,1177.0,0.0,110,242,530.0,32.0,0.0,0.0,530.0,20,1177.0,1,69,0,12,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,0,1,CRANSTON,0,9999.0,Unknown,499999.0,CANCELLED,Primary,NOTICE,0,Battery Service,AAA Northeast,LEXUS,Flat Tire,,,5,20,1,1,0.9941377887138593,0.9999584221262513
62832510,150.0,0,0,0,0.0,0.0,0.0,320,269,0.0,0.0,0.0,0.0,0.0,0,0.0,0,91,5,33,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1,EAST PROVIDENCE,0,14500.0,Some College,724500.0,ACTIVE,Primary,NOTICE,0,No record for the last three years,No record for the last three years,No record for the last three years,,,,2,0,0,3,0.010776946398076566,0.18545711807362958
62834390,105.23375358654829,0,0,0,0.0,0.0,0.0,270,241,145.0,0.0,0.0,0.0,145.0,0,0.0,0,74,3,28,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,WARWICK,0,94500.0,High School,724500.0,ACTIVE,Primary,NOTICE,0,Flat Tire,AAA Northeast,SUBARU,Tow,,,2,0,0,4,0.010776946398076566,0.18545711807362958
62847010,150.0,0,22,0,0.0,1111.5,0.0,226,340,4025.0,0.0,0.0,0.0,4025.0,22,1111.5,1,84,4,24,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,JAMESTOWN,1,124500.0,Unknown,774500.0,PENDING,Primary,NOTICE,0,No record for the last three years,No record for the last three years,No record for the last three years,,,,5,22,1,3,0.9941377887138593,0.999986923375795
62851730,130.0,0,0,0,0.0,0.0,0.0,410,242,530.0,0.0,0.0,0.0,530.0,0,0.0,1,72,0,42,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,NORTH KINGSTOWN,1,224500.0,Some College,774500.0,ACTIVE,Primary,AUTO RENEW,0,Jump Start,AAA Northeast,MINI,Lockout,,,2,0,0,0,0.9941377887138593,0.18545711807362958
62880610,270.0,0,0,0,0.0,0.0,0.0,475,242,530.0,0.0,0.0,0.0,530.0,0,0.0,0,71,0,48,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,CRANSTON,2,44500.0,Unknown,624500.0,ACTIVE,Associate,NOTICE,0,Battery Service,AAA Northeast,GMC,Flat Tire,HONDA,,2,0,0,2,0.010776946398076566,0.18545711807362958
62906800,120.0,5,19,0,3242.5,11484.375,0.0,341,242,2471.875,63.75,146.25,0.0,2888.125,24,14726.875,1,57,0,35,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0,CRANSTON,1,54500.0,High School,574500.0,ACTIVE,Primary,NOTICE,1,Battery Service,AAA Northeast,TOYOTA,,,,8,24,1,0,0.6889467861041547,0.9999862581845989
62958300,130.0,0,20,7,0.0,7210.666666666667,3923.3333333333335,145,216,3172.5,83.5,0.0,0.0,3172.5,27,11134.0,1,69,2,16,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,PROVIDENCE,1,74500.0,Unknown,624500.0,ACTIVE,Primary,NOTICE,1,Flat Tire,AAA Northeast,HYUNDAI,,,,4,27,1,4,0.010776946398076566,0.9999988388866147
62987510,150.0,0,30,10,0.0,17655.0,1734.0,590,501,2315.0,0.0,0.0,0.0,2315.0,40,19389.0,0,83,1,60,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,HARMONY,0,9999.0,Unknown,499999.0,ACTIVE,Primary,NOTICE,0,Battery Service,AAA Northeast,NISSAN,Tow,,,7,40,1,1,0.010776946398076566,0.9999999992291357
63001590,105.43082054083023,50,20,0,29425.0,645.0,0.0,424,224,2355.714285714286,1.4285714285714286,0.0,0.0,2355.714285714286,70,30070.0,1,74,1,43,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,WARWICK,1,44500.0,High School,724500.0,ACTIVE,Primary,AUTO RENEW,0,Tow,AAA Northeast,NISSAN,,,,17,70,1,4,0.010776946398076566,0.9999999999980107
63037390,60.0,0,0,20,0.0,0.0,1060.0,194,450,495.0,1.6666666666666667,0.0,0.0,495.0,20,1060.0,1,82,1,20,0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,NORTH KINGSTOWN,0,124500.0,Unknown,724500.0,ACTIVE,Primary,AUTO RENEW,1,Battery Service,AAA Northeast,HONDA,Tow,,,7,20,1,0,0.9900076122585038,0.9998405640154663
63068060,90.0,8,8,24,4708.0,8548.0,1608.0,250,90,1495.0,34.0,84.0,0.0,1579.0,40,14864.0,1,62,4,26,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,NORTH SCITUATE,2,124500.0,High School,800000.0,CANCELLED,Associate,NOTICE,0,Battery Service,AAA Northeast,ACURA,Jump Start,LEXUS,,7,40,1,2,0.010776946398076566,0.9999999863885323
63071540,100.0,0,10,0,0.0,530.0,0.0,450,383,530.0,0.0,0.0,0.0,530.0,10,530.0,1,83,7,46,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,WARWICK,0,94500.0,Completed College,624500.0,CANCELLED,Associate,NOTICE,0,Flat Tire,AAA Northeast,HYUNDAI,,,,4,10,1,2,0.010776946398076566,0.9866664513031345
63210030,150.0,0,0,0,0.0,0.0,0.0,460,242,280.0,29.0,45.0,0.0,325.0,0,0.0,1,74,0,47,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,CRANSTON,0,74500.0,High School,774500.0,ACTIVE,Primary,NOTICE,0,No record for the last three years,No record for the last three years,No record for the last three years,,,,4,0,0,3,0.9970301681869336,0.18545711807362958
63234980,101.75679569791153,0,3,3,0.0,1961.6666666666667,1961.6666666666667,343,242,2315.0,0.0,0.0,0.0,2315.0,6,3923.3333333333335,1,74,0,35,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,WAKEFIELD,3,94500.0,Unknown,800000.0,ACTIVE,Primary,NOTICE,1,Battery Service,AAA Northeast,CHEVROLET,Flat Tire,DODGE,,3,6,1,0,0.9941377887138593,0.8567897892579062
